date,time,time_bucket,trade_type,direction,realized_pl,contracts,bars_held,day_type,mode
2026-04-30,10:20:00,10:00-10:30,PARTIAL_TP,long,74.0,1,5,TREND,
2026-04-30,10:41:00,10:30-11:00,SESSION_EXIT,long,122.0,0,26,CHOP,
2026-05-01,09:51:00,09:30-10:00,CHOP_BUY,long,0.0,2,0,CHOP,
2026-05-01,09:55:00,09:30-10:00,PARTIAL_TP,long,83.0,1,4,TREND,
2026-05-01,10:40:00,10:30-11:00,SESSION_EXIT,long,40.0,0,49,TREND,
2026-05-05,09:42:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2026-05-05,09:50:00,09:30-10:00,EXIT_FLAT,short,-128.0,0,8,TREND,
2026-05-05,10:10:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2026-05-05,10:14:00,10:00-10:30,EXIT_FLAT,long,-142.0,0,4,TREND,
2026-05-05,10:59:00,10:30-11:00,TREND_LONG,long,0.0,2,0,TREND,
2026-05-05,11:00:00,11:00-11:30,SESSION_EXIT,long,-14.0,0,1,TREND,
2026-05-06,10:19:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2026-05-06,10:30:00,10:30-11:00,SESSION_EXIT,long,-22.0,0,11,TREND,
2026-05-07,10:09:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2026-05-07,10:15:00,10:00-10:30,PARTIAL_TP,short,63.0,1,6,TREND,
2026-05-07,10:34:00,10:30-11:00,SESSION_EXIT,short,45.0,0,25,TREND,
2026-05-08,10:10:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2026-05-08,10:24:00,10:00-10:30,EXIT_FLAT,short,-128.0,0,14,TREND,
2026-05-08,11:08:00,11:00-11:30,TREND_SHORT,short,0.0,2,0,TREND,
2026-05-08,11:09:00,11:00-11:30,SESSION_EXIT,short,14.0,0,1,TREND,
2026-05-11,09:50:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2026-05-11,10:03:00,10:00-10:30,EXIT_FLAT,long,-130.0,0,13,TREND,
2026-05-11,10:12:00,10:00-10:30,CHOP_SELL,short,0.0,2,0,CHOP,
2026-05-11,10:19:00,10:00-10:30,EXIT_FLAT,short,-128.0,0,7,TREND,
2026-05-11,10:28:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2026-05-11,10:30:00,10:30-11:00,SESSION_EXIT,long,-30.0,0,2,TREND,
2026-05-12,09:44:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2026-05-12,09:59:00,09:30-10:00,EXIT_FLAT,short,-134.0,0,15,TREND,
2026-05-12,11:59:00,11:30-12:00,CHOP_BUY,long,0.0,2,0,CHOP,
2026-05-12,12:00:00,12:00-12:30,SESSION_EXIT,long,-36.0,0,1,TREND,
2026-05-15,09:43:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2026-05-15,09:55:00,09:30-10:00,EXIT_FLAT,short,-158.0,0,12,TREND,
2026-05-15,10:08:00,10:00-10:30,CHOP_BUY,long,0.0,2,0,CHOP,
2026-05-15,10:14:00,10:00-10:30,CHOP_TP,long,98.0,0,6,CHOP,
2026-05-15,11:44:00,11:30-12:00,TREND_SHORT,short,0.0,2,0,TREND,
2026-05-15,11:45:00,11:30-12:00,SESSION_EXIT,short,-36.0,0,1,TREND,
